,Gene,Counts,LogFC_Cha,Adj.P.Val_Cha,LogFC_Man,Adj.P.Val_Man,LogFC_Kot,Adj.P.Val_Kot,LogFC_Kow,Adj.P.Val_Kow,LogFC_Her,Adj.P.Val_Her,LogFC_Nor,Adj.P.Val_Nor,LogFC_Ito,Adj.P.Val_Ito,LogFC_Man,Adj.P.Val_Man,LogFC_Red,Adj.P.Val_Red,LogFC_Mar,Adj.P.Val_Mar,LogFC_Wah,Adj.P.Val_Wah,LogFC_Fla,Adj.P.Val_Fla,LogFC_Ali,Adj.P.Val_Ali,LogFC_Laz,Adj.P.Val_Laz,LogFC_YoT,Adj.P.Val_YoT,LogFC_Ber,Adj.P.Val_Ber,LogFC_Gro,Adj.P.Val_Gro,LogFC_Rop,Adj.P.Val_Rop,LogFC_Sun,Adj.P.Val_Sun,LogFC_Deq,Adj.P.Val_Deq,LogFC_Kon,Adj.P.Val_Kon,LogFC_Kir,Adj.P.Val_Kir,LogFC_Men,Adj.P.Val_Men,LogFC_von,Adj.P.Val_von
439,Ly6e,8,,,,,,,0.4897860919,9.46731600530707e-06,,,0.5815333032,0.0462205812,0.660770434892695,2.72316391736549e-07,,,0.688456211287767,4.7991063476651e-05,0.3883697331,0.0002837736,,,,,,,,,,,,,,,1.03729614622231,1.88958658576809e-18,,,,,,,,,0.861257895666518,0.0002929198500444,0.539523157542227,8.79289063295641e-14
440,Cd48,8,,,,,,,,,,,-1.2239779301,0.0308670916,,,,,-2.31082320214585,8.49807155843548e-05,-2.4625806417,1.56204364490098e-10,-1.3568081141,0.039545851,,,-0.373277784504528,9.188849389817921e-98,,,,,,,,,,,,,-1.11091846303989,3.6667783827262394e-11,,,,,-11.3724864646947,6.3735993774512e-05,-2.39200831760796,2.3025088781098e-06
441,Uhrf1,8,,,,,-0.601743796145916,9.86682115255012e-05,,,,,-0.9589373934,0.0253790553,0.64150091054767,9.462119483941e-07,,,-1.01096579616424,1.49743853467023e-06,,,,,,,,,-0.7902418411,1.2858701015844e-05,,,,,,,,,-0.7265230614,3.69667245991774e-06,-0.699683026891304,8.421375310024271e-21,,,,,,,-0.744708992176142,0.000191481841597
443,Hmox1,7,,,,,,,,,,,,,-1.59112679828425,1.53711998091484e-10,-8.36679462779413,0.0002119170172805,-1.43930784962816,1.7270131036631e-05,,,,,,,,,,,,,-1.9279763552,0.0002314414,,,,,-0.760371825,5.43908741264856e-06,-0.890125868693635,7.998514058651831e-19,,,,,,,-2.55304005915116,3.2958100435475e-18
444,Socs2,7,,,,,-1.40615621439202,1.74169229742827e-06,,,,,,,,,,,,,-1.8254172549,2.41708871814153e-08,,,-1.67289741101667,0.002625576644988,,,,,,,,,-0.6813394198,0.0001659133,,,-1.4887642315,1.93383095829215e-15,-1.45650857702724,3.80049371891529e-44,-1.46716755987136,0.0005059364118967,,,,,,
445,Ghr,7,2.1754744276,0.0122078102,,,0.601974160787048,0.0004810235534202,,,,,1.2245988529,0.0144640874,,,,,,,0.9849678201,1.26398606096242e-07,1.3548150291,0.008276996,,,,,,,,,,,,,,,1.0769061406,1.6706226356254598e-11,1.01869824743473,3.2200188394478303e-35,,,,,,,,
446,St3gal1,7,,,,,0.652320686360415,6.10116540050297e-07,,,,,0.8665903185,0.0312917673,,,,,1.00981862575688,0.0002663396268033,,,0.8092977064,0.0485785825,,,0.33252571088675,5.75727790511253e-71,,,,,,,,,,,,,,,,,,,1.97025710929607,0.000110881979867,0.787686860207747,1.40321420726361e-10
447,Tnfsf10,7,,,,,0.864000505025282,3.27469357203149e-06,,,,,,,,,,,,,0.567190951,0.0012331173,0.8822281911,0.0287965943,,,,,,,,,0.6546003648,0.0395441186,,,,,0.9274317987,5.40170765145748e-09,0.841831842201467,8.4273703294139e-26,0.975467813332741,0.0012938542083695,,,,,,
448,Vim,7,-1.1084023175,0.0206396203,,,-0.926306394071148,1.24170636254939e-09,,,-0.431412689606715,2.2470848615627898e-228,-0.9315840415,0.0118488856,,,,,,,,,,,,,-0.427242411068676,6.26342675904994e-144,,,,,,,,,,,,,-0.580845647012755,2.11711636003573e-13,,,,,,,-0.840460719101797,3.51756750533763e-11
451,Plcl1,7,,,,,,,,,,,2.3246340173,0.0011373773,0.929904435708127,2.92823216110515e-06,,,,,,,1.5005555802,0.0137874561,,,,,0.8080432452,1.59662450268127e-05,1.71942565923818,0.0001850898932303,,,,,,,1.2504552873,4.73636127335493e-17,1.20070926080729,1.3420532628984999e-50,,,,,,,,
452,Kiss1r,7,,,,,1.49106735228181,0.0005827767735721,,,,,0.8782419744,0.0408106613,1.14421757333241,0.0005773820744477,,,,,1.6569441656,0.0005007026,,,,,,,,,,,,,,,8.31844389936186,3.73075189724593e-06,1.0384176535,4.78238552077187e-05,1.21384411624569,1.03084654857121e-12,,,,,,,,
453,Plscr4,7,,,,,0.612123738197295,1.78373319849779e-06,,,,,0.9969508145,0.032251415,,,,,,,0.5974814318,1.15871432035523e-05,,,0.791520881049997,0.0325326691947795,,,,,,,,,,,,,0.6699940923,8.23665145128093e-07,0.628358393316716,2.1377027565516401e-19,,,,,1.84301635290387,5.4885791916674e-08,,
454,Cytip,7,1.8723759763,0.0189839078,,,0.42058097808782,0.0008555874885313,,,,,0.9042368077,0.0187744718,,,,,,,0.8267959627,7.07753711233467e-09,0.7520230432,0.0407685636,,,,,,,,,,,,,,,1.0011113865,1.75290870839504e-12,0.820322017909927,1.15047102631759e-29,,,,,,,,
457,Slc16a12,7,,,,,1.14776551426124,0.0001178969468503,,,,,0.8516168969,0.0308670916,0.773917093176728,0.0001041151789153,,,,,,,1.7308661755,0.0048959989,,,,,,,,,,,,,5.65856428579093,9.05116118759636e-07,,,0.954298360984149,1.29953517115509e-18,2.20697644315094,1.14836163762721e-08,,,,,,
458,Lsp1,7,,,,,-0.858289888478589,3.31088672748172e-08,-0.6133604625,0.0003537758,-0.283829772986348,1.04902222629179e-99,,,,,,,,,-0.4837287677,0.0011444004,,,,,-0.31287038234745,1.2131576345612298e-92,,,,,-0.7043316966,0.0395441186,,,,,,,-0.487663853938795,1.0279309633938299e-11,,,,,,,,
459,Tm6sf1,7,,,,,-1.01256874260948,0.0009268870959891,,,,,-1.5095889509,0.0111927801,,,,,,,-1.2354604645,7.09216225861662e-06,-0.8051808097,0.048018464,,,-0.254564235173261,1.67703805053367e-78,,,,,-0.8010116832,0.018297694,,,,,,,-0.605214165280378,5.19638628200337e-13,,,,,,,,
460,Top2a,7,,,,,-0.586024655326412,1.15168148730005e-05,,,,,,,0.687650062327976,0.0021469894609852,,,-0.996133842311046,0.0002931678831224,,,,,,,-0.331521842456572,2.88674038573479e-50,,,,,,,,,,,,,-0.671219870830434,1.58074956519559e-11,,,,,-3.60825904768932,9.40585162131618e-10,-0.92231781363096,1.07309734359743e-07
461,Btg2,7,,,,,,,0.5115632364,5.70172008228214e-10,,,,,,,-2.88671219012569,4.09413433009249e-10,,,,,,,,,0.268198594919705,4.6994282227333104e-35,,,2.97992406655027,1.5209253323672e-05,,,2.1310988995,5.28476436741862e-08,,,,,,,,,1.7871709108,0.0003504784,2.20823945505784,3.73581991559937e-08,,
462,Ar,7,,,,,2.16272509437675,3.68838655970554e-08,,,,,,,1.7451504851662,0.0008860077446827,,,,,3.3606243058,3.34470177882865e-05,,,,,,,,,4.00175871938663,3.30179436143968e-09,,,,,10.2454824638613,7.0448992676352394e-12,1.6020497707,1.63878444433726e-14,1.24737673326279,1.49427562931025e-13,,,,,,,,
463,Serpinb6a,7,,,,,,,,,,,1.0153352757,0.0154678149,,,,,,,0.6519970779,0.0002411459,1.0537088067,0.0272464088,,,,,,,,,0.8453969943,0.0074146783,,,,,0.8895301382,6.23417419916916e-08,0.802730794249602,6.990536515691189e-22,,,,,1.36443363393319,0.0004601489809171,,
464,Col16a1,7,,,,,1.26206773992743,5.02904016299604e-15,,,,,0.8641508663,0.0110557532,1.47184464949665,7.92329030209913e-28,,,1.09921510767304,8.97033225977233e-05,1.2577712998,7.58738598885505e-22,,,,,,,,,,,,,,,,,,,0.77883887030867,8.454702272737619e-26,,,,,,,1.6095070377644,1.0980718125809e-09
465,Perp,7,,,,,,,,,,,1.6117223067,0.0363611064,1.15652486897684,1.83657907561249e-06,,,,,1.3668136896,6.80071346482014e-06,1.7862786084,0.0137874561,,,,,,,,,,,,,,,1.7083910029,9.60497669450031e-11,1.49779590637609,2.29096655541877e-29,2.78403678695275,0.0007831448970521,,,,,,
466,Bhlhe40,7,2.8874012061,0.0168594135,,,,,,,,,,,1.21864876056602,2.73444813570019e-14,-3.60127984178325,3.55030757116799e-14,,,1.0998280089,3.14226015243527e-06,,,,,,,,,,,,,,,,,1.1693720976,5.47136366448397e-12,0.89661764303726,2.2536275250633998e-27,1.96652515695042,0.0013688125016178,,,,,,
467,Sox4,7,,,,,,,,,-0.356508581922713,1.1652326204727e-148,,,-0.628191216102386,9.23939625152927e-07,,,,,-1.7556342306,1.70012250354237e-06,,,,,-0.35480486423553,1.1353585032439901e-104,,,,,,,,,,,-0.7583332894,1.58038003620499e-07,-0.607028749798342,4.32429174940835e-17,,,,,,,-0.450707847173227,0.0013515241473592
468,Tbc1d8,7,,,,,0.731996914305791,1.5391473049401e-05,,,,,1.2839948961,0.0043832478,0.534796966644654,0.00137857078766,,,,,0.6595112704,0.001465167,1.1175102482,0.0177918174,,,,,,,,,,,,,,,0.786795026,4.10864126701428e-08,0.730937224925614,5.3138495297638604e-24,,,,,,,,
469,Sema7a,7,,,,,,,,,,,1.0927425259,0.0084038027,0.99886472479798,0.0028985894570148,,,,,,,0.8889184238,0.0116608698,0.951749017683332,0.0368115048134872,,,,,,,,,,,,,0.7887112567,1.19321567777521e-08,0.944140757002482,7.84334403200135e-39,,,,,,,1.77273483555409,5.4510733358981695e-11
470,Coq8a,7,,,,,0.681657043207948,2.68497809664638e-05,,,0.275456526884951,3.49694204208675e-99,0.7975387601,0.0278233933,,,,,0.781346048744567,4.14007666125204e-06,0.5415663913,5.91175382967765e-05,,,,,,,,,,,,,,,,,0.7088602536,2.13688324931409e-06,,,,,,,,,1.06973937406943,1.5828197850626e-09
471,Rrm2,7,1.1262191566,0.0153179182,,,-0.617118576587492,0.0005032554451042,,,,,-1.6084159501,0.013789238,0.907777760129151,2.54812368314145e-06,,,-0.824729636430229,3.57660039744088e-06,,,,,,,,,,,,,,,,,,,,,-0.51907663647581,1.83975233317885e-13,,,,,-1.67665326207758,0.000164955041208,,
472,Plxdc2,7,,,,,-0.879806549287284,6.42721704092747e-07,,,,,-1.5003614473,0.0134970261,-0.616865799923372,2.42296954136292e-06,,,,,-1.4496055349,4.0150322238522e-12,,,-0.693476037883338,0.0435242745119794,,,,,,,,,,,,,-0.7540245136,2.4125956943447e-07,-0.833092104762869,4.71250163952854e-28,,,,,,,,
474,Mllt3,7,2.186890075,0.0286287195,,,,,,,0.404570998598314,5.47603437074431e-178,0.6746782169,0.0251193807,,,,,,,,,0.9916927002,0.0323365084,,,0.473253919287668,4.81782674827713e-103,,,,,,,,,,,,,0.564191824297197,7.714096932756e-14,,,,,1.6125425963176,6.88652082953814e-07,,
475,Lmnb1,7,,,,,-0.524286620878426,0.0002364823460053,,,,,-0.8194587541,0.0183326336,0.478457183268036,0.0030572659395799,,,-0.992627551769509,2.89319858022222e-07,-1.1514818411,0.0001346175,,,,,-0.344198791754875,1.9565169363870297e-83,,,,,,,,,,,,,,,,,,,,,-0.710947841415884,5.0670896723276e-07
476,Kdr,7,,,,,0.912691867873952,0.0013699412636282,,,,,1.3896781044,0.0025343997,0.952744305092143,2.04548810421096e-05,,,,,2.1626306999,2.8569846906585e-14,1.4418349673,0.0117604735,,,,,,,,,,,,,,,1.4761467612,3.0131027062125402e-21,1.28208294240229,1.2499686214456399e-33,,,,,,,,
477,Sema6d,7,,,,,2.69426465941456,0.0003561339115634,,,,,2.7115097847,0.0012364159,2.06947711266931,0.0018549661840462,,,,,,,0.9414060196,0.0482969771,,,,,,,,,,,,,9.6153700339892,2.13465645414036e-07,1.3922752511,5.27739647603633e-08,1.42212313076376,1.38139760921565e-23,,,,,,,,
478,Il18bp,7,,,,,0.687791492347361,4.23999467727411e-05,0.3143960365,3.78670693717e-05,,,,,0.749439569886394,0.0002430960912771,1.56187675440432,0.000374090737122,1.70430815029121,5.6480956383556e-06,,,,,,,,,,,,,,,0.6066702022,0.007781607,,,,,,,,,,,1.86196404943219,7.86460372831258e-05,,
479,Il12rb2,7,,,,,,,,,,,,,-1.08759320232299,0.0007102550180841,,,,,-1.9127153081,8.40281351741832e-07,,,-0.783741554233336,0.0408340491456619,,,,,,,-1.2399182144,0.007776162,,,,,-1.9132879012,1.20006153268274e-17,-1.56627377392024,2.40321225804192e-45,,,,,-11.5631791818926,3.94670847082528e-05,,
480,Fos,7,,,,,,,1.2442994041,7.695831219342641e-19,0.819732205910384,0.0,,,,,-5.27597774160661,1.73499616493146e-45,5.00181760486151,1.82312634180032e-33,,,,,,,,,,,,,,,,,,,,,-3.04971506840471,1.47949161045668e-119,,,1.6434288697,7.09787323225507e-09,2.05253835763548,1.99771499313479e-13,,
481,Mamdc2,7,,,,,-0.614504012872719,0.0010483986660735,-0.5133674617,6.906095165864009e-16,,,-0.811970395,0.0215708784,-1.56740717957197,4.80097102882208e-26,,,,,,,-0.8149997931,0.049396577,-1.11722637108334,0.0117256081505012,,,,,,,,,,,,,,,,,-1.04490874859188,0.0004782634978687,,,,,,
482,Ier2,7,,,,,,,0.3396911922,0.027316944,,,,,,,-1.4760591249444,0.0001369095640842,0.532710939636754,0.0002129951132625,,,,,,,0.293798898271082,2.24686282664621e-135,,,,,,,0.4607633065,0.0108823595,,,,,,,,,,,1.10174693305757,8.06988237855995e-07,0.627612366910868,0.0004175234788119
483,Ctss,7,,,,,-1.65798603091299,7.42688463183489e-07,,,,,-1.793884127,0.0263491267,-0.714022329072215,0.0016642179945262,-2.50153584023361,0.0001357907643116,,,-0.9164153672,0.0004186565,,,-1.48982933516667,0.0117256081505012,,,,,,,,,,,,,,,-0.821904149595568,1.05756732556482e-14,,,,,,,,
484,Isca1,7,,,,,,,,,,,0.9470436062,0.0401360684,,,-1.57578028544715,3.71346701548282e-05,,,,,,,,,0.283744850912131,1.9605184006354601e-54,,,,,,,,,,,,,0.583767877682789,2.5252215248576e-13,0.952936677566485,0.0012436186346435,,,1.11132749223907,0.0001366990174588,0.716625972665148,2.77512758196635e-05
485,Cxcr1,7,,,,,2.28897331791528,1.50246974872958e-05,,,,,,,2.39508701011344,0.0002710410782802,,,,,3.0944783604,1.97280915171699e-07,,,,,,,,,,,,,,,8.69145273820846,4.71489289151412e-07,1.1465892649,1.24631935306545e-08,1.54294817424749,3.00085851022545e-21,3.43449190648418,0.0013424856219031,,,,,,
486,Pbx1,7,,,,,0.52749261184475,5.93407116786115e-05,,,0.316672217710582,4.2521055327419e-119,1.1233488948,0.0059326041,,,,,,,,,,,0.750300772849993,0.0325326691947795,0.580027452067508,1.78992365518784e-157,,,,,,,,,1.83896415983094,6.83080811811206e-10,,,,,,,,,,,0.594438692841227,2.31363098337998e-05
488,Col4a2,7,,,,,-0.933900541331572,8.25550709216979e-05,,,,,,,,,,,,,-1.2215729601,2.40733214165022e-09,-1.0865925186,0.0301490139,,,,,,,,,-0.5819152328,0.0140605785,,,,,-1.1325427761,9.774966994726461e-17,-1.04102347303244,6.4158437985675894e-49,-1.32206739749888,2.11094287218768e-06,,,,,,
489,Dtl,7,,,,,-0.623904234885205,3.24094188632298e-05,-0.3040399999,4.3015961069062e-18,,,,,,,-2.62953655702338,2.23161905432274e-07,,,,,,,,,,,-0.8225559363,3.72585514145476e-05,,,,,,,,,,,-0.508157459749171,4.80522489204638e-13,,,,,-2.22161381147858,4.35127862645537e-05,-1.09616763737668,0.0003326281588473
490,Tmem56,7,,,,,,,,,,,2.5616350582,0.0038326037,1.07691481671511,0.0022425371075042,,,,,,,2.8775672138,0.0009423713,,,,,,,,,0.95358306,0.0269786123,,,,,0.702120913,5.97208290367719e-06,0.624034289634887,1.2067137488761699e-12,,,,,8.5011244090684,0.001166239061331,,
491,Gm8909,7,,,,,2.25965504982442,1.16336617192423e-07,,,,,,,9.5098769813439,4.98479010637312e-121,,,,,1.6256213086,0.0001251306,,,,,,,,,,,,,,,7.81386312419638,5.5138206483654e-11,1.567872934,6.68888761109353e-10,1.45332808611537,1.27985027695662e-15,,,,,,,0.719381605064354,0.00052590359658
492,Rfc2,7,,,,,,,-0.5590018106,0.0008651773,,,-0.6306166771,0.0370073749,,,,,,,,,,,-0.780001127008338,0.0452154372174161,-0.323739103866029,1.93040098191791e-91,,,,,,,,,,,-0.597690975,2.76559613040304e-05,-0.569477295228147,3.0434886535943902e-15,,,,,-0.958592465789296,5.46689289793324e-05,,
493,Ppp1r16b,7,,,0.3013554348,0.0292708404,0.63130115158683,1.7880767299075e-06,,,,,,,,,,,,,0.8943395218,8.7636286401373e-05,,,,,,,,,,,0.8247532965,0.0154488061,,,,,0.7847159147,3.07782828902948e-08,0.853471609816415,1.7446764731004e-32,,,,,,,1.59741645532329,8.52315118794043e-05
494,Car1,7,,,,,-1.40241100060588,0.0003398493148562,,,,,,,-1.33993001200588,0.0002802119453471,,,-0.891321734602242,2.55792815054541e-05,,,,,,,,,,,,,,,,,,,-1.0569497498,9.27860749181748e-10,-1.37800303812492,3.14723600645173e-16,4.67773299520591,0.0002110633112372,,,,,-1.71962862569634,9.226960907032152e-09
495,Scd1,7,,,,,1.32092023656419,0.000993787325159,,,,,2.2950211353,0.0029375767,0.876862040325321,6.93889765637597e-05,,,,,,,1.7031031672,0.0108922399,,,,,,,,,1.2718857522,0.0033023578,,,8.31644522527174,7.49456618585393e-08,,,1.13690295623,1.09593483282307e-21,,,,,,,,
496,Krt18,7,,,,,0.526323818810897,8.71488375491707e-05,,,,,,,0.434910603948247,0.0007691439445275,,,0.612942194701411,1.03683604729282e-05,,,,,,,0.304627378284455,2.1946146567767103e-65,,,,,,,,,,,,,0.583328638729984,2.57580422348843e-13,,,,,1.11386606662046,4.60303525268341e-05,0.871266313785299,3.8610380105674e-11
497,Asb4,7,,,,,1.32042653150698,8.90200184905349e-05,,,,,1.5073410037,0.0147589869,,,,,,,1.4888054692,9.47188653216196e-06,1.6532002931,0.0361005385,,,,,,,,,,,,,7.54547147643409,6.28766783402071e-07,1.7004382841,1.3527341360091201e-10,1.55830224402644,5.72277513972073e-29,,,,,,,,
498,Mlec,7,,,,,,,,,,,-0.7181657375,0.0298961866,,,,,-0.959098761141064,6.00752114210096e-10,-0.5266646281,1.2912098856293e-07,,,-0.667645177008341,0.0325326691947795,-0.366176362687984,9.036296708425991e-120,,,,,,,-0.7183619955,0.0176587913,,,,,,,,,,,,,-0.671252322059373,3.3349227320936304e-09
501,Nrk,7,,,,,,,,,,,,,-2.47967667606146,1.0167731237146e-18,-2.73535550363463,5.15674091844053e-05,,,-1.4237120842,0.0004326147,,,,,,,-1.1641096717,3.044306003305e-05,,,-1.4257750693,0.0046591014,,,,,-1.5292000286,1.9615732073997901e-19,-1.44113354725242,9.23141093327211e-42,,,,,,,,
502,Rin3,7,,,,,-0.762092179076533,1.04822343764597e-05,,,,,,,-0.647669625008266,5.6511522752807e-05,,,,,-0.6721979297,4.50227797425132e-05,,,,,,,,,,,-0.5031931369,0.0333458126,,,,,-0.7090600127,7.68540350581199e-07,-0.745077243083306,5.5376023437450405e-21,,,,,,,-0.695385628576239,0.0005546300980707
503,Lst1,7,,,,,-1.35623496884906,2.20416778563026e-13,,,,,-0.8973550954,0.0269371799,-0.945987551779804,3.4174113210098e-07,,,,,-1.3872586309,4.10221514800124e-11,-1.0999447752,0.0459648683,,,,,,,,,,,,,,,-0.6827907159,7.58797225874763e-05,,,,,-0.6216542142,0.0061241854,,,,
504,P2ry14,7,,,,,,,,,,,-1.2752562497,0.01167727,-0.970533842736296,5.05983617016556e-05,,,,,-1.4078721132,5.0697142237066e-08,,,,,,,,,,,,,,,,,-1.5125048152,2.63093759666031e-13,-1.69604971471025,3.70011110785187e-52,,,,,-4.96245551777862,0.0008141748146372,-1.6890367587037,7.2245606313325e-05
505,Cited4,7,,,,,0.944764991323378,0.0012383232518557,,,,,0.7084292322,0.02281657,2.51624562011624,3.1271565830986e-09,,,2.38859441747013,1.74546448167804e-05,,,,,,,,,,,,,,,,,,,1.1982916705,5.6783416935751e-08,0.983092171933307,3.3761808968916204e-15,3.96495362633717,0.0004791518982027,,,,,,
506,Abat,7,,,,,,,,,,,1.7596914613,0.0111913528,0.994410656749439,0.0022563124190393,,,,,2.7404109815,3.56132568820429e-13,1.8606733092,0.002144584,,,,,,,,,0.5987241129,0.0289759315,,,,,1.3776273635,8.26492642264532e-12,1.45666078855869,3.7429983805965396e-36,,,,,,,,
507,Pclo,7,2.418967766,0.0206396203,,,,,,,,,2.2436324305,0.008801713,1.63702785934157,0.0004503545112583,,,,,,,2.5971267966,0.0111913048,,,,,,,2.11845957592343,5.26895470439035e-07,0.7238907824,0.0457463838,,,,,,,0.826355267643992,3.02179205628207e-14,,,,,,,,
508,Rdh10,7,,,,,1.05386079411422,1.53698308402037e-11,,,,,1.6627077174,0.0021781459,,,,,,,,,0.9839378666,0.0212669859,,,,,1.1327585283,5.25170329568799e-07,,,,,,,,,1.2660262818,1.2453708100833299e-16,1.16148871236729,8.61785352131282e-45,,,,,,,1.48070965931265,2.61469690604107e-06
512,Rgs7bp,7,,,,,-3.81398686459094,1.21566630137083e-08,,,,,-1.6587845865,0.0089402525,-1.11441933849119,0.0003590427997896,,,,,,,-2.8154765489,0.0008211678,,,,,,,,,-1.3571066195,0.0074146783,,,,,,,-3.5852395220449,2.68424993657542e-130,,,,,-10.6865310517274,0.0005768239585356,,
513,H2-T23,7,,,,,0.493359650604034,0.0008620348513291,,,0.286025098311612,2.1955347553391102e-161,,,,,,,0.799231795396512,2.56192935541497e-08,0.3858149338,0.001650649,,,,,,,,,,,0.585176356,0.0273825948,,,,,,,,,,,,,1.28803475597236,6.35307096806458e-06,0.900826225131524,1.4304033767014599e-42
514,Dock9,7,,,,,0.747454711934017,0.0002805391488309,,,,,1.0348322147,0.025446981,0.592589923675518,0.0030130852229716,,,,,,,1.2392197745,0.0189850109,,,,,,,1.22370368444698,9.54708086909678e-05,0.9605515938,0.0013999437,,,,,,,0.702964818541088,7.77860821501625e-21,,,,,,,,
523,Itga6,7,,,,,,,,,,,1.1751800275,0.0109599629,0.495396270835542,0.0018668481086242,,,,,,,0.8295950158,0.0275477101,,,0.356376933420374,1.76558367384814e-78,,,,,0.8257269403,0.0066655492,,,,,,,0.654392961362751,7.81020373098228e-18,,,,,,,0.753263134433024,3.62537899717259e-06
525,Rhoj,7,,,,,0.615254559570212,0.0001198532472595,,,,,1.8062623857,0.0060520945,,,,,,,1.072028298,6.16464003928202e-07,1.0382173,0.0179351766,,,,,,,,,0.985892807,0.0017296992,,,,,1.2426212393,4.46505609829885e-14,1.24505797848665,5.90418711962501e-40,,,,,,,,
526,Marcksl1,7,,,,,-0.841347284627622,1.42637406532004e-06,,,,,,,-0.430041919339905,0.0007518200585796,-2.98673381152759,4.56510304074973e-10,-0.615733390785785,1.04919291417205e-05,-0.4364233473,0.003309985,,,,,,,,,,,,,,,,,,,-0.653210766293663,2.2812854607817e-21,,,,,,,-0.676679098518747,0.0005061078281705
527,Csf2rb,7,,,,,-1.46214007280198,7.31161106326988e-05,,,,,-2.2386772204,0.0190229552,-0.614346905675818,0.0029409390358711,,,,,,,-1.5960079913,0.029297856,-0.693399762083337,0.024449277918261,,,,,,,-0.9946678482,0.0074146783,,,,,,,-1.24567904241567,6.804901347895609e-34,,,,,,,,
529,Ddr1,6,,,,,,,,,,,2.570384679,0.0100105303,1.23748282056019,0.0009976740137763,,,,,2.4858400318,5.72106975239455e-07,1.3238796153,0.0131290641,,,,,,,,,,,,,,,1.5397960135,2.20199627099216e-12,1.83291203532513,3.29448090241281e-33,,,,,,,,
531,Gm16548,6,,,,,,,,,,,,,3.17538482048144,3.7086187350066604e-35,,,,,,,,,,,,,,,2.05646203047406,1.05609836873399e-05,,,,,7.6642591206531,7.91877590375232e-07,1.3786079032,2.41092008337761e-05,2.35441720851517,1.11090560761356e-120,,,,,,,2.9792804113919,4.7308769236908e-42
532,Lbhd2,6,,,,,1.29629165489169,0.0012664999205288,,,,,,,,,2.88478115509846,0.0005022433969366,1.58772916739761,6.52335195828636e-05,1.6940293527,0.0004084501,,,,,,,,,,,,,,,,,1.9069417277,1.2769030505823802e-09,,,,,,,,,2.49275478624871,7.49668190595321e-06
533,Igf1,6,,,,,-2.55283247296001,5.73713773069007e-09,,,,,,,-3.80146673115336,8.11023294286144e-23,,,,,-1.6810017678,1.07360497672003e-06,,,,,,,,,,,-1.166750901,0.0004605221,,,,,-1.4270123447,8.56270222891202e-09,-1.64160274189955,9.017457262838521e-31,,,,,,,,
534,Rgn,6,,,,,,,,,,,2.3900865222,0.0178278956,,,,,,,3.375925439,5.08943255337737e-09,2.0386766568,0.0168319438,,,,,,,,,,,,,9.81659813674937,1.48683708881844e-08,2.2173613231,4.5963927096739594e-11,2.03681829917435,1.06657812042959e-23,,,,,,,,
535,Nr4a2,6,1.8131736011,0.0224062246,,,,,,,,,,,0.793721008959963,6.22319539927678e-05,-4.34722789400149,1.69454271431133e-20,,,1.3099269652,0.0040228048,,,,,0.697206383050341,6.27737056175102e-203,,,3.18257277613704,7.3774064677994e-08,,,,,,,,,,,,,,,,,,
536,Bcl6,6,,,,,1.15463782633271,0.0018238256518214,,,,,1.1041342143,0.0437327785,,,,,,,0.8897849533,0.0026325352,,,,,,,,,,,1.2539522356,0.0200344868,,,,,1.0546001376,2.5356933588405203e-09,1.1390796235757,6.0792170992962e-32,,,,,,,,
